# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.0697938673272036,2.709513194764978,3.1459166590230416,6.871892852961491,3.209381601981609,2.999999999999954,0.003122666580371242,0.0,0.5754566065530763,0.0
 1.074567234263899,2.724756541438515,3.1477544612028012,6.874639718500714,3.223701702791695,3.0,0.0023412943243146917,0.0,0.4333853421936702,0.0
 1.0793198991405215,2.7400011345410227,3.1495929696560836,6.876699453794601,3.2379596974215628,3.0,0.0015605278979136407,0.0,0.29013755956005977,0.0
 1.0840519987427606,2.755246558596177,3.1514319489583804,6.878072413624789,3.2521559962282796,2.9999999999999063,0.0007801644469957122,0.0,0.14543804255699042,0.0
 1.0887716773398637,2.7704923981276544,3.1532711636851847,6.878758834441451,3.255226788981168,0.6506359892330768,0,0.0,-8.611090343611545e-11,0.0
 1.0934994293780171,2.7857382376591326,3.155110378411989,6.878758834441044,3.241043532866708,-2.999999999999906,-0.0007801595346626567,0.0,-0.1445584635445315,0.0
 1.0982478252837355,2.8009836617142874,3.1569493577142858,6.878072413624611,3.226798345149553,-2.9999999999999534,-0.0015605278979136407,0.0,-0.28788190622586934,0.0
 1.103017002505766,2.8162282548167945,3.158787866167568,6.876699453794805,3.2124908134834618,-3.0,-0.002341294324314793,0.0,-0.429998421686684,0.0
 1.1078071021666147,2.831471601490331,3.1606256683473277,6.874639718500918,3.1981205145009155,-3.0,-0.0031226665803712503,0.0,-0.5709353960326553,0.0
 1.1126182691749076,2.846713286258574,3.1624625288290575,6.871892852959659,3.1836870134760367,-3.000000000000046,-0.0039048467039467416,0.0,-0.710719523234538,0.0
 1.1174506523421217,2.8619528936451992,3.164298212188251,6.868458383898969,3.1691898639743945,-2.9999999999999543,-0.004688035972219087,0.0,-0.849376813235567,0.0
 1.1223044045038975,2.877190008173883,3.166132483000399,6.864335719355566,3.1546286074890673,-3.0,-0.0054724384663103875,0.0,-0.9869325902097482,0.0
 1.127179682646149,2.892424214368302,3.1679651058409957,6.859524148470641,3.1400027730623123,-3.0,-0.006258257706280094,0.0,-1.1234115167900485,0.0
 1.132076648036206,2.9076550967521335,3.169795845285533,6.854022841154128,3.125311876892142,-3.0,-0.0070456982962195085,0.0,-1.2588375824748654,0.0
